Step,Instant_Acc,Avg_Acc
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,100.0,4.0
25,0.0,3.846153974533081
26,0.0,3.7037036418914795
27,0.0,3.5714287757873535
28,0.0,3.4482758045196533
29,100.0,6.6666669845581055
30,0.0,6.45161247253418
31,0.0,6.25
32,0.0,6.060606002807617
33,0.0,5.882352828979492
34,0.0,5.714285850524902
35,0.0,5.555555820465088
36,0.0,5.405405521392822
37,0.0,5.263157844543457
38,0.0,5.128205299377441
39,0.0,5.0
40,0.0,4.878048419952393
41,0.0,4.761904716491699
42,0.0,4.651162624359131
43,0.0,4.545454502105713
44,0.0,4.44444465637207
45,0.0,4.34782600402832
46,0.0,4.255319118499756
47,0.0,4.1666669845581055
48,0.0,4.081632614135742
49,0.0,4.0
50,0.0,3.9215688705444336
51,0.0,3.846153974533081
52,0.0,3.7735848426818848
53,0.0,3.7037036418914795
54,0.0,3.6363635063171387
55,0.0,3.5714287757873535
56,0.0,3.5087718963623047
57,0.0,3.4482758045196533
58,0.0,3.3898305892944336
59,100.0,5.000000476837158
60,0.0,4.918032646179199
61,0.0,4.838709354400635
62,0.0,4.761905193328857
63,0.0,4.6875
64,0.0,4.615384578704834
65,0.0,4.545454502105713
66,0.0,4.477612018585205
67,0.0,4.411764621734619
68,0.0,4.34782600402832
69,0.0,4.285714149475098
70,0.0,4.225351810455322
71,0.0,4.166666507720947
72,0.0,4.109589099884033
73,0.0,4.054054260253906
74,0.0,4.0
75,0.0,3.9473683834075928
76,0.0,3.896103858947754
77,0.0,3.846153974533081
78,0.0,3.797468423843384
79,0.0,3.75
80,0.0,3.7037036418914795
81,0.0,3.658536434173584
82,0.0,3.614457607269287
83,0.0,3.5714285373687744
84,100.0,4.705882549285889
85,100.0,5.813953399658203
86,100.0,6.896551609039307
87,0.0,6.818181991577148
88,0.0,6.741573333740234
89,0.0,6.6666669845581055
90,0.0,6.593406677246094
91,0.0,6.521739482879639
92,0.0,6.451612949371338
93,0.0,6.382978439331055
94,0.0,6.315789699554443
95,0.0,6.25
96,0.0,6.1855669021606445
97,0.0,6.122448921203613
98,0.0,6.060606002807617
99,0.0,6.0
100,0.0,5.94059419631958
101,0.0,5.88235330581665
102,0.0,5.82524299621582
103,0.0,5.769230842590332
104,0.0,5.714285850524902
105,0.0,5.660377502441406
106,0.0,5.607476234436035
107,0.0,5.555555820465088
108,0.0,5.504586696624756
109,0.0,5.454545497894287
110,0.0,5.405405521392822
111,0.0,5.357142925262451
112,0.0,5.309734344482422
113,0.0,5.263157844543457
114,0.0,5.217391014099121
115,0.0,5.1724138259887695
116,0.0,5.128205299377441
117,0.0,5.08474588394165
118,0.0,5.042016983032227
119,0.0,5.000000476837158
120,0.0,4.958677291870117
121,0.0,4.918032646179199
122,0.0,4.878048419952393
123,0.0,4.838709354400635
124,0.0,4.800000190734863
125,0.0,4.761905193328857
126,100.0,5.511810779571533
127,0.0,5.46875
128,0.0,5.426356792449951
129,0.0,5.384615421295166
130,0.0,5.343511581420898
131,0.0,5.303030490875244
132,0.0,5.263157844543457
133,0.0,5.223880290985107
134,0.0,5.185184955596924
135,0.0,5.147058963775635
136,0.0,5.1094889640808105
137,0.0,5.0724639892578125
138,0.0,5.035971164703369
139,0.0,5.0
140,0.0,4.964539051055908
141,0.0,4.929577350616455
142,0.0,4.895104885101318
143,0.0,4.861111164093018
144,0.0,4.8275861740112305
145,0.0,4.794520378112793
146,0.0,4.761904716491699
147,0.0,4.729729652404785
148,0.0,4.697986602783203
149,0.0,4.6666669845581055
150,0.0,4.635761737823486
151,0.0,4.6052632331848145
152,0.0,4.5751633644104
153,100.0,5.194805145263672
154,0.0,5.161290168762207
155,0.0,5.128205299377441
156,0.0,5.095541477203369
157,0.0,5.063291072845459
158,0.0,5.03144645690918
159,0.0,5.0
160,0.0,4.968944072723389
161,0.0,4.938271522521973
162,0.0,4.907975196838379
163,0.0,4.878048419952393
164,0.0,4.848484516143799
165,0.0,4.819276809692383
166,0.0,4.790419578552246
167,0.0,4.761904716491699
168,0.0,4.733727931976318
169,0.0,4.705882549285889
170,0.0,4.678362846374512
171,0.0,4.651162624359131
172,0.0,4.624277114868164
173,0.0,4.597701072692871
174,0.0,4.571428298950195
175,0.0,4.545454502105713
176,0.0,4.519773960113525
177,0.0,4.494381904602051
178,0.0,4.469273567199707
179,0.0,4.44444465637207
180,0.0,4.419889450073242
181,0.0,4.395604610443115
182,0.0,4.371584415435791
183,0.0,4.34782600402832
184,0.0,4.324324607849121
185,0.0,4.301075458526611
186,0.0,4.278074741363525
187,0.0,4.255319118499756
188,0.0,4.232804298400879
189,0.0,4.210526466369629
190,0.0,4.18848180770874
191,0.0,4.1666669845581055
192,0.0,4.145077705383301
193,0.0,4.123711109161377
194,0.0,4.102564334869385
195,0.0,4.081632614135742
196,0.0,4.060913562774658
197,0.0,4.040403842926025
198,0.0,4.0201005935668945
199,0.0,4.0
200,0.0,3.9800994396209717
201,0.0,3.9603960514068604
202,0.0,3.9408867359161377
203,0.0,3.9215688705444336
204,0.0,3.9024391174316406
205,0.0,3.8834950923919678
206,0.0,3.864734172821045
207,0.0,3.846153974533081
208,0.0,3.8277511596679688
209,0.0,3.8095240592956543
210,0.0,3.7914693355560303
211,0.0,3.7735848426818848
212,0.0,3.755868673324585
213,0.0,3.7383177280426025
214,0.0,3.7209300994873047
215,0.0,3.7037036418914795
216,0.0,3.686635971069336
217,0.0,3.669724702835083
218,0.0,3.652967929840088
219,0.0,3.6363635063171387
220,0.0,3.6199097633361816
221,0.0,3.6036036014556885
222,0.0,3.5874440670013428
223,0.0,3.5714287757873535
224,0.0,3.555555582046509
225,0.0,3.539823055267334
226,0.0,3.524229049682617
227,0.0,3.5087718963623047
228,0.0,3.4934499263763428
229,0.0,3.4782607555389404
230,0.0,3.4632034301757812
231,0.0,3.4482758045196533
232,0.0,3.433476448059082
233,0.0,3.4188036918640137
234,0.0,3.4042551517486572
235,0.0,3.3898305892944336
236,0.0,3.3755273818969727
237,0.0,3.361344814300537
238,0.0,3.347280263900757
239,0.0,3.3333334922790527
240,0.0,3.319502353668213
241,0.0,3.3057849407196045
242,0.0,3.2921810150146484
243,0.0,3.278688430786133
244,0.0,3.265305995941162
245,0.0,3.2520322799682617
246,0.0,3.2388665676116943
247,0.0,3.22580623626709
248,0.0,3.2128512859344482
249,0.0,3.200000047683716
250,0.0,3.187251091003418
251,0.0,3.1746034622192383
252,0.0,3.162055492401123
253,0.0,3.149606227874756
254,0.0,3.1372551918029785
255,0.0,3.125
256,0.0,3.112840414047241
257,0.0,3.1007752418518066
258,0.0,3.0888030529022217
259,0.0,3.076923131942749
260,0.0,3.065134048461914
261,0.0,3.0534350872039795
262,0.0,3.04182505607605
263,0.0,3.0303030014038086
264,0.0,3.0188679695129395
265,0.0,3.007518768310547
266,0.0,2.9962546825408936
267,0.0,2.985074520111084
268,0.0,2.973977565765381
269,0.0,2.9629628658294678
270,0.0,2.9520294666290283
271,0.0,2.941176414489746
272,0.0,2.930402994155884
273,0.0,2.919708013534546
274,0.0,2.909090995788574
275,0.0,2.8985507488250732
276,0.0,2.8880865573883057
277,0.0,2.8776979446411133
278,0.0,2.8673834800720215
279,0.0,2.857142925262451
280,0.0,2.846975088119507
281,0.0,2.836879253387451
282,0.0,2.826855182647705
283,0.0,2.816901445388794
284,0.0,2.8070175647735596
285,0.0,2.7972028255462646
286,0.0,2.787456512451172
287,0.0,2.777777910232544
288,0.0,2.7681660652160645
289,0.0,2.7586207389831543
290,0.0,2.749140977859497
291,0.0,2.7397260665893555
292,0.0,2.730375289916992
293,0.0,2.721088409423828
294,0.0,2.711864471435547
295,0.0,2.702702760696411
296,0.0,2.6936025619506836
297,0.0,2.6845638751983643
298,0.0,2.6755852699279785
299,0.0,2.6666667461395264
300,0.0,2.6578073501586914
301,0.0,2.6490066051483154
302,0.0,2.6402640342712402
303,0.0,2.6315789222717285
304,0.0,2.622950792312622
305,0.0,2.6143791675567627
306,0.0,2.605863094329834
307,0.0,2.597402572631836
