Step,Instant_Acc,Avg_Acc,Prompt_Drift,Prompt_Magnitude
54,100.0,54.54545211791992,0.5450202226638794,0.8323004245758057
55,100.0,55.357147216796875,0.6056074500083923,0.8731967806816101
56,0.0,54.385963439941406,0.6649751663208008,0.9152756333351135
57,100.0,55.17241287231445,0.7215120196342468,0.9570301175117493
58,0.0,54.23728942871094,0.769140899181366,0.9914544224739075
59,100.0,55.000003814697266,0.8136760592460632,1.0244290828704834
60,100.0,55.737701416015625,0.22627395391464233,0.6662887930870056
61,0.0,54.838706970214844,0.3115499019622803,0.697746753692627
62,100.0,55.55555725097656,0.3857824504375458,0.7364251017570496
63,0.0,54.6875,0.4402315318584442,0.7652118802070618
64,0.0,53.846153259277344,0.4975619316101074,0.8001509308815002
65,0.0,53.030303955078125,0.5580186247825623,0.8390519618988037
66,100.0,53.73134231567383,0.6160964369773865,0.8770172595977783
67,100.0,54.411766052246094,0.6660633087158203,0.9141348004341125
68,100.0,55.07246398925781,0.7142669558525085,0.9515725374221802
69,100.0,55.71428680419922,0.761763870716095,0.9890061616897583
70,0.0,54.9295768737793,0.22627340257167816,0.6715970635414124
71,0.0,54.16666793823242,0.31718340516090393,0.7131029367446899
72,100.0,54.79452133178711,0.3925492763519287,0.7523249983787537
73,100.0,55.4054069519043,0.46100112795829773,0.7927393913269043
74,0.0,54.66666793823242,0.519132673740387,0.8295822739601135
75,0.0,53.94736862182617,0.5701409578323364,0.8655741810798645
76,0.0,53.24675369262695,0.6207965016365051,0.9028596878051758
77,100.0,53.846153259277344,0.6678128838539124,0.9387068152427673
78,0.0,53.16455841064453,0.7155345678329468,0.9749722480773926
79,100.0,53.75,0.7620448470115662,1.0115118026733398
80,0.0,53.086421966552734,0.22627505660057068,0.6602922677993774
81,0.0,52.439022064208984,0.34483617544174194,0.7061559557914734
82,100.0,53.012046813964844,0.4257728159427643,0.7475862503051758
83,0.0,52.38095474243164,0.49386441707611084,0.788076639175415
84,100.0,52.94117736816406,0.5543303489685059,0.8296793103218079
85,100.0,53.488372802734375,0.6137568950653076,0.8725734949111938
86,0.0,52.87356185913086,0.6689392328262329,0.9128482937812805
87,100.0,53.40909194946289,0.7205687761306763,0.9521468877792358
88,100.0,53.932586669921875,0.7687592506408691,0.9900596737861633
89,100.0,54.4444465637207,0.8125064373016357,1.0242769718170166
90,100.0,54.9450569152832,0.22627314925193787,0.6731088757514954
91,0.0,54.34782791137695,0.36085736751556396,0.732383668422699
92,0.0,53.7634391784668,0.46929115056991577,0.7936795949935913
93,0.0,53.19148635864258,0.5467054843902588,0.8460984230041504
94,100.0,53.68421173095703,0.6216979622840881,0.899817705154419
95,100.0,54.16666793823242,0.6866105794906616,0.947795033454895
96,0.0,53.608245849609375,0.7477357983589172,0.9939494729042053
97,100.0,54.08163070678711,0.80417400598526,1.0385428667068481
98,100.0,54.54545593261719,0.8444474339485168,1.0715745687484741
99,0.0,54.0,0.8824975490570068,1.1036756038665771
100,0.0,53.46534729003906,0.22627435624599457,0.6649600267410278
101,0.0,52.94117736816406,0.350281685590744,0.7173346281051636
102,0.0,52.42718505859375,0.4507754147052765,0.7726179957389832
103,100.0,52.88461685180664,0.5356405973434448,0.8275304436683655
104,0.0,52.38095474243164,0.6004378795623779,0.8738594055175781
105,100.0,52.8301887512207,0.6616318821907043,0.9197134375572205
106,0.0,52.336448669433594,0.7202050089836121,0.9648805856704712
107,0.0,51.85185241699219,0.7745336890220642,1.0072994232177734
108,0.0,51.37614440917969,0.8206606507301331,1.0445829629898071
109,0.0,50.909088134765625,0.8618199229240417,1.079314947128296
110,0.0,50.4504508972168,0.22627387940883636,0.6683415174484253
111,100.0,50.892860412597656,0.36202242970466614,0.7253103256225586
112,100.0,51.32743453979492,0.474271297454834,0.7854868769645691
113,0.0,50.877193450927734,0.5649603605270386,0.8417224287986755
114,100.0,51.304344177246094,0.6325234174728394,0.8883302211761475
115,100.0,51.72413635253906,0.6952476501464844,0.9339306354522705
116,0.0,51.28205490112305,0.7509152889251709,0.974971354007721
117,100.0,51.694915771484375,0.8043456673622131,1.0157954692840576
118,0.0,51.26050567626953,0.8519448637962341,1.0524654388427734
119,0.0,50.833335876464844,0.8915991187095642,1.0846365690231323
120,0.0,50.4132194519043,0.226275235414505,0.6584461331367493
121,0.0,49.999996185302734,0.33496206998825073,0.7018802165985107
122,100.0,50.40650177001953,0.43600308895111084,0.7549623847007751
123,0.0,50.0,0.515845000743866,0.8006876111030579
124,0.0,49.60000228881836,0.5855520963668823,0.8467893600463867
125,0.0,49.20635223388672,0.6422250270843506,0.8882231712341309
126,100.0,49.606300354003906,0.6962918043136597,0.9291565418243408
127,100.0,50.0,0.7479777932167053,0.9694053530693054
128,100.0,50.387596130371094,0.7959227561950684,1.0076067447662354
129,100.0,50.769229888916016,0.8369284272193909,1.0418486595153809
130,100.0,51.14503860473633,0.22627338767051697,0.6704662442207336
131,100.0,51.51515197753906,0.3036247491836548,0.7002187967300415
132,0.0,51.1278190612793,0.3835504353046417,0.7379528880119324
133,0.0,50.74626922607422,0.43981218338012695,0.7699536681175232
134,100.0,51.11111068725586,0.4906965494155884,0.7997427582740784
135,0.0,50.735294342041016,0.545923113822937,0.8330217599868774
136,100.0,51.09489059448242,0.600441038608551,0.8696810603141785
137,100.0,51.449275970458984,0.6552596688270569,0.9083229303359985
138,100.0,51.798561096191406,0.7086521983146667,0.9470608234405518
139,100.0,52.14285659790039,0.7589582204818726,0.98497474193573
140,100.0,52.482269287109375,0.2262755185365677,0.6566086411476135
141,100.0,52.81690216064453,0.32315582036972046,0.6960559487342834
142,0.0,52.44755172729492,0.4049851894378662,0.7356114387512207
143,0.0,52.08333206176758,0.4517059624195099,0.7645511627197266
144,0.0,51.72413635253906,0.508671760559082,0.8020598888397217
145,100.0,52.05479431152344,0.5702906847000122,0.843982994556427
146,0.0,51.700679779052734,0.6293515563011169,0.8868602514266968
147,100.0,52.02702713012695,0.6858696937561035,0.9294122457504272
148,100.0,52.348995208740234,0.7385598421096802,0.9701633453369141
149,100.0,52.66666793823242,0.7866454720497131,1.008425235748291
150,0.0,52.3178825378418,0.226273313164711,0.6721253991127014
151,100.0,52.6315803527832,0.3380131721496582,0.7155460715293884
152,0.0,52.28758239746094,0.4032799005508423,0.7556430101394653
153,0.0,51.94805145263672,0.4740126430988312,0.7996460199356079
154,100.0,52.25806427001953,0.543798565864563,0.8457742929458618
155,100.0,52.56410217285156,0.607889711856842,0.8901721835136414
156,0.0,52.22930145263672,0.6662958264350891,0.9321877360343933
157,0.0,51.89873504638672,0.7209298610687256,0.972175121307373
158,100.0,52.201255798339844,0.7727965116500854,1.0114282369613647
159,0.0,51.875,0.8220515251159668,1.0494945049285889
160,0.0,51.55279541015625,0.22627335786819458,0.6715732216835022
161,100.0,51.85185241699219,0.3396003246307373,0.7141625881195068
162,100.0,52.147239685058594,0.4435122013092041,0.7652820944786072
163,100.0,52.439022064208984,0.49764010310173035,0.8015796542167664
164,0.0,52.121212005615234,0.5497438907623291,0.8373029232025146
165,0.0,51.807228088378906,0.5988175868988037,0.8742924332618713
166,100.0,52.09580993652344,0.6481928825378418,0.9120030403137207
167,0.0,51.78571701049805,0.6960076093673706,0.9491029381752014
168,0.0,51.47929000854492,0.7430065274238586,0.9854230284690857
169,0.0,51.17647171020508,0.786162257194519,1.0194077491760254
170,100.0,51.46199035644531,0.22627291083335876,0.6624899506568909
171,100.0,51.74418640136719,0.2866520285606384,0.68909752368927
172,0.0,51.44508743286133,0.35926899313926697,0.7282201051712036
173,0.0,51.1494255065918,0.435202419757843,0.7721608877182007
174,100.0,51.42856979370117,0.5019844770431519,0.8159988522529602
175,100.0,51.70454788208008,0.5627892017364502,0.8566100597381592
176,0.0,51.41242980957031,0.6194416284561157,0.8964422345161438
177,0.0,51.12359619140625,0.6748377084732056,0.9370401501655579
178,100.0,51.39664840698242,0.7269551157951355,0.975843071937561
179,0.0,51.11111068725586,0.7785497307777405,1.0151931047439575
180,0.0,50.828731536865234,0.22627446055412292,0.664522647857666
181,100.0,51.09890365600586,0.3378346562385559,0.7063620090484619
182,0.0,50.819671630859375,0.4439789056777954,0.7593417763710022
183,0.0,50.543479919433594,0.5324539542198181,0.8122286796569824
184,100.0,50.810813903808594,0.6116498112678528,0.8645429015159607
185,100.0,51.07526779174805,0.6845990419387817,0.9164263606071472
186,0.0,50.80213928222656,0.7510210275650024,0.9655900597572327
187,100.0,51.06382751464844,0.8112353682518005,1.0110313892364502
188,0.0,50.79364776611328,0.8646868467330933,1.0532400608062744
189,100.0,51.052635192871094,0.9153414368629456,1.0941576957702637
190,0.0,50.78533935546875,0.22627313435077667,0.6728053092956543
191,0.0,50.520835876464844,0.3435210585594177,0.7208706140518188
192,100.0,50.77720260620117,0.4447905123233795,0.7755401730537415
193,100.0,51.03092575073242,0.5081640481948853,0.8197655081748962
194,0.0,50.76923370361328,0.5516324043273926,0.8505898714065552
195,100.0,51.020408630371094,0.5986618995666504,0.8849663734436035
196,0.0,50.76142120361328,0.6492669582366943,0.9223642349243164
197,100.0,51.010101318359375,0.697516679763794,0.9588899612426758
198,0.0,50.75376892089844,0.7422159910202026,0.9936128854751587
199,0.0,50.5,0.7856491208076477,1.0277754068374634
200,100.0,50.74626922607422,0.2262721210718155,0.6769905090332031
201,100.0,50.99009704589844,0.3357381820678711,0.7248856425285339
202,100.0,51.23152542114258,0.39546963572502136,0.7619540095329285
203,0.0,50.98039245605469,0.43929365277290344,0.7869400382041931
204,100.0,51.219512939453125,0.4910259246826172,0.8191549777984619
205,0.0,50.97087478637695,0.5428107380867004,0.853966236114502
206,100.0,51.20772933959961,0.5959761142730713,0.8912872672080994
207,0.0,50.96154022216797,0.6406636238098145,0.925575315952301
208,0.0,50.71770095825195,0.6874116659164429,0.9615779519081116
209,100.0,50.9523811340332,0.733285129070282,0.997465968132019
210,0.0,50.71090316772461,0.22627437114715576,0.6649433374404907
211,100.0,50.943397521972656,0.3762517273426056,0.7289139628410339
212,100.0,51.173709869384766,0.47145670652389526,0.7835039496421814
213,0.0,50.93457794189453,0.544508695602417,0.8292285203933716
214,100.0,51.16279220581055,0.6138212084770203,0.8764762282371521
215,100.0,51.38888931274414,0.6798226237297058,0.9240302443504333
216,0.0,51.15207290649414,0.73384690284729,0.963162362575531
217,100.0,51.37614440917969,0.7869699001312256,1.003132939338684
218,100.0,51.59817123413086,0.8375916481018066,1.042443871498108
219,0.0,51.3636360168457,0.885056734085083,1.080277919769287
220,0.0,51.1312255859375,0.22627373039722443,0.6689110398292542
221,100.0,51.35135269165039,0.3372417092323303,0.7124980688095093
222,0.0,51.12107849121094,0.4358229339122772,0.763394296169281
223,0.0,50.892860412597656,0.4934225380420685,0.7961776256561279
224,100.0,51.11111068725586,0.5534977316856384,0.8325441479682922
225,100.0,51.32743453979492,0.616252601146698,0.8736371397972107
226,100.0,51.541847229003906,0.6769328713417053,0.9156531095504761
227,100.0,51.75438690185547,0.7321451902389526,0.9540711045265198
228,100.0,51.965065002441406,0.7801530957221985,0.9879587292671204
229,0.0,51.73912811279297,0.8225467801094055,1.0197625160217285
230,0.0,51.51515197753906,0.2262740284204483,0.6634220480918884
231,100.0,51.72413635253906,0.3147105574607849,0.6950510740280151
232,0.0,51.50214767456055,0.40860044956207275,0.7406176328659058
233,100.0,51.70940399169922,0.49445652961730957,0.7894850969314575
234,0.0,51.48936080932617,0.5710030794143677,0.8378190994262695
235,100.0,51.694915771484375,0.6355651617050171,0.8812997341156006
236,100.0,51.89873123168945,0.6962571144104004,0.9247234463691711
237,0.0,51.6806755065918,0.7513430714607239,0.9655190110206604
238,100.0,51.882843017578125,0.8022737503051758,1.0046552419662476
239,100.0,52.083335876464844,0.849121630191803,1.041601538658142
240,0.0,51.86722183227539,0.22627392411231995,0.6677297949790955
241,0.0,51.652889251708984,0.33563148975372314,0.7174591422080994
242,100.0,51.85184860229492,0.42276114225387573,0.7652291655540466
243,0.0,51.63934326171875,0.49526795744895935,0.8086162209510803
244,0.0,51.42856979370117,0.5606503486633301,0.8500629663467407
245,0.0,51.21950912475586,0.6235607266426086,0.8916303515434265
246,0.0,51.01214599609375,0.6794964671134949,0.9295116662979126
247,0.0,50.80644989013672,0.7348753809928894,0.9689071178436279
248,0.0,50.60240936279297,0.7888308167457581,1.008836030960083
249,100.0,50.80000305175781,0.8322330713272095,1.043410062789917
250,0.0,50.59761047363281,0.2262742668390274,0.6657372713088989
251,100.0,50.79365539550781,0.3639897108078003,0.7251843214035034
252,100.0,50.98814392089844,0.47495725750923157,0.7868688106536865
253,0.0,50.78740310668945,0.5283003449440002,0.820545494556427
254,0.0,50.58823776245117,0.5796972513198853,0.85573410987854
255,100.0,50.78125,0.6327418088912964,0.893429696559906
256,100.0,50.97276306152344,0.684841513633728,0.9317724704742432
257,0.0,50.77519226074219,0.7262369990348816,0.964087963104248
258,100.0,50.965248107910156,0.7664669752120972,0.9953820109367371
259,0.0,50.769229888916016,0.8072846531867981,1.0276331901550293
260,0.0,50.574710845947266,0.22627376019954681,0.668911337852478
261,100.0,50.76335906982422,0.3780152201652527,0.7356207370758057
262,100.0,50.95056915283203,0.48030468821525574,0.7925897240638733
263,0.0,50.75757598876953,0.5247908234596252,0.824363648891449
264,0.0,50.5660400390625,0.5674912929534912,0.8557729721069336
265,100.0,50.75188064575195,0.6166337132453918,0.8924441337585449
266,100.0,50.93632888793945,0.6676464676856995,0.9312041997909546
267,0.0,50.74626922607422,0.7047021985054016,0.962085485458374
268,0.0,50.557621002197266,0.7440764307975769,0.9945810437202454
269,100.0,50.74074172973633,0.7802878618240356,1.0249860286712646
270,0.0,50.553504943847656,0.22627471387386322,0.6627461314201355
271,100.0,50.735294342041016,0.36738261580467224,0.720966637134552
272,0.0,50.5494499206543,0.48459944128990173,0.7850641012191772
273,0.0,50.36496353149414,0.5529069900512695,0.8299767971038818
274,100.0,50.54545593261719,0.6195268630981445,0.876314103603363
275,100.0,50.724639892578125,0.679447591304779,0.9200965762138367
276,0.0,50.5415153503418,0.734352707862854,0.9623727798461914
277,0.0,50.35971450805664,0.7858322262763977,1.0031163692474365
278,0.0,50.1792106628418,0.8290091753005981,1.0386954545974731
279,100.0,50.35714340209961,0.8699849843978882,1.0740506649017334
280,100.0,50.53380584716797,0.2262735515832901,0.6704025864601135
281,100.0,50.7092170715332,0.34759703278541565,0.7214136719703674
282,100.0,50.883392333984375,0.43044421076774597,0.764358639717102
283,0.0,50.7042236328125,0.5061383843421936,0.8091332912445068
284,100.0,50.877193450927734,0.5803012847900391,0.8572583794593811
285,0.0,50.69929885864258,0.6387230753898621,0.8973265886306763
286,0.0,50.522647857666016,0.6961721181869507,0.9375932812690735
287,100.0,50.6944465637207,0.7489229440689087,0.9754321575164795
288,100.0,50.865055084228516,0.7951794862747192,1.0101535320281982
289,100.0,51.034481048583984,0.8346642851829529,1.041487216949463
290,100.0,51.20275115966797,0.2262740135192871,0.6668943762779236
291,0.0,51.02739715576172,0.3129081130027771,0.7093079686164856
292,100.0,51.19453811645508,0.40626415610313416,0.7620787620544434
293,100.0,51.36054229736328,0.4750420153141022,0.8030897378921509
294,100.0,51.52542495727539,0.5435423254966736,0.8469735980033875
295,100.0,51.68918991088867,0.6090955138206482,0.8916616439819336
296,0.0,51.51515197753906,0.6634113192558289,0.9292789101600647
297,100.0,51.677852630615234,0.712803304195404,0.9660946726799011
298,100.0,51.8394660949707,0.7613531351089478,1.0031697750091553
299,100.0,52.0,0.8083813786506653,1.040120005607605
300,0.0,51.827239990234375,0.22627395391464233,0.6677349209785461
301,0.0,51.6556282043457,0.3439596891403198,0.7203516364097595
302,0.0,51.48514938354492,0.4371964931488037,0.7722395658493042
303,0.0,51.31578826904297,0.5166674852371216,0.8230237364768982
304,100.0,51.47541046142578,0.5830745100975037,0.8689072728157043
305,0.0,51.30718994140625,0.6390867829322815,0.910642147064209
306,0.0,51.14006423950195,0.6826172471046448,0.9449165463447571
307,0.0,50.97402572631836,0.7300074100494385,0.9817830920219421
308,0.0,50.80906295776367,0.7766361832618713,1.0182503461837769
309,100.0,50.967742919921875,0.8169854283332825,1.0506484508514404
310,0.0,50.803855895996094,0.22627384960651398,0.6678608655929565
311,100.0,50.96154022216797,0.3445564806461334,0.7132378220558167
312,0.0,50.79872131347656,0.4369373321533203,0.7605953812599182
313,0.0,50.63694381713867,0.4894120693206787,0.7987390160560608
314,0.0,50.476192474365234,0.54942387342453,0.8383530378341675
315,100.0,50.632911682128906,0.6019463539123535,0.8748632669448853
316,100.0,50.78864288330078,0.6551656126976013,0.9131153225898743
317,0.0,50.628929138183594,0.7074936032295227,0.9494819045066833
318,0.0,50.470218658447266,0.7587780356407166,0.9862034320831299
319,0.0,50.3125,0.8100808262825012,1.0240322351455688
320,100.0,50.467288970947266,0.22627340257167816,0.671543300151825
321,100.0,50.62112045288086,0.320595383644104,0.7108114957809448
322,100.0,50.773990631103516,0.41782984137535095,0.7604446411132812
323,100.0,50.925926208496094,0.5088527798652649,0.8150088787078857
324,100.0,51.07692337036133,0.5906476378440857,0.8688643574714661
325,100.0,51.226993560791016,0.6600688695907593,0.9185095429420471
326,100.0,51.37614822387695,0.7216384410858154,0.9646716713905334
327,100.0,51.52438735961914,0.7707458734512329,1.004050374031067
328,100.0,51.67173385620117,0.8177382946014404,1.0425523519515991
329,0.0,51.5151481628418,0.8620772361755371,1.0788676738739014
330,100.0,51.6616325378418,0.22627289593219757,0.6747419238090515
331,100.0,51.807228088378906,0.3775573670864105,0.7441043257713318
332,0.0,51.65165328979492,0.46695101261138916,0.7943823933601379
333,100.0,51.796409606933594,0.5487931370735168,0.8466751575469971
334,100.0,51.94029998779297,0.6007421016693115,0.8814541697502136
335,0.0,51.78571701049805,0.6433205604553223,0.9108800888061523
336,100.0,51.92878341674805,0.6721426844596863,0.932987630367279
337,100.0,52.071006774902344,0.7079649567604065,0.9602326154708862
338,100.0,52.2123908996582,0.7487426996231079,0.9915578365325928
339,100.0,52.352943420410156,0.7914415001869202,1.0252563953399658
340,100.0,52.49266815185547,0.22627419233322144,0.6655956506729126
341,0.0,52.33917999267578,0.33907803893089294,0.7084468603134155
342,100.0,52.47813415527344,0.4275875687599182,0.7538809776306152
343,0.0,52.32558059692383,0.5098998546600342,0.8009713888168335
344,0.0,52.17391586303711,0.5717145204544067,0.8412579894065857
345,0.0,52.02312088012695,0.6369147896766663,0.8850761651992798
346,100.0,52.161380767822266,0.6998314261436462,0.9289870858192444
347,100.0,52.298851013183594,0.7552675604820251,0.9720705151557922
348,0.0,52.14899826049805,0.8043379783630371,1.0118486881256104
349,0.0,52.0,0.8484317064285278,1.0492080450057983
350,0.0,51.85185241699219,0.22627417743206024,0.6664090752601624
351,100.0,51.9886360168457,0.34075483679771423,0.7143638134002686
352,100.0,52.1246452331543,0.4481872022151947,0.7710794806480408
353,100.0,52.2598876953125,0.541662871837616,0.8275443315505981
354,0.0,52.112674713134766,0.6155344247817993,0.8740054965019226
355,100.0,52.2471923828125,0.6830111145973206,0.9199375510215759
356,0.0,52.1008415222168,0.7404853105545044,0.9622479677200317
357,100.0,52.23463439941406,0.7934772968292236,1.002246379852295
358,100.0,52.3676872253418,0.8434867858886719,1.0411473512649536
359,0.0,52.222225189208984,0.8845275044441223,1.0745890140533447
360,0.0,52.07756042480469,0.22627268731594086,0.6764387488365173
361,0.0,51.9337043762207,0.34928423166275024,0.7338184714317322
362,100.0,52.06611633300781,0.4460545480251312,0.7897651791572571
363,100.0,52.19780349731445,0.5359020233154297,0.8478123545646667
364,100.0,52.32876968383789,0.6062402725219727,0.897007405757904
365,0.0,52.185791015625,0.6668984293937683,0.9386074542999268
366,100.0,52.31607437133789,0.7234299778938293,0.9784499406814575
367,0.0,52.17391586303711,0.7769727110862732,1.017634391784668
368,100.0,52.303524017333984,0.8267393112182617,1.0558546781539917
369,0.0,52.16216278076172,0.8734786510467529,1.0924153327941895
370,100.0,52.29110336303711,0.22627486288547516,0.661698579788208
371,100.0,52.41935348510742,0.3578462302684784,0.7141475081443787
372,100.0,52.54691696166992,0.45961034297943115,0.7662000060081482
373,100.0,52.673797607421875,0.5479490756988525,0.819797694683075
374,100.0,52.79999923706055,0.6292353868484497,0.874271810054779
375,0.0,52.65957260131836,0.6897108554840088,0.918988049030304
376,100.0,52.7851448059082,0.7401865720748901,0.9572741985321045
377,100.0,52.91004943847656,0.7909622192382812,0.9966388940811157
378,0.0,52.770450592041016,0.8238917589187622,1.0246185064315796
379,100.0,52.894737243652344,0.8598002195358276,1.0547720193862915
380,100.0,53.01837158203125,0.22627496719360352,0.6610180139541626
381,100.0,53.141361236572266,0.34587034583091736,0.7053388357162476
382,100.0,53.263710021972656,0.45653390884399414,0.7613452672958374
383,100.0,53.38541793823242,0.5496564507484436,0.8179839849472046
384,0.0,53.24675369262695,0.603428304195404,0.8535544276237488
385,0.0,53.10880661010742,0.658318281173706,0.8927985429763794
386,100.0,53.229976654052734,0.7112762928009033,0.9312946796417236
387,100.0,53.35051345825195,0.7602224946022034,0.968674898147583
388,100.0,53.470436096191406,0.8075099587440491,1.0059536695480347
389,100.0,53.589744567871094,0.8521507382392883,1.0413275957107544
390,0.0,53.45268630981445,0.2262735366821289,0.6704884171485901
391,0.0,53.31632614135742,0.3470832109451294,0.7222445607185364
392,100.0,53.435115814208984,0.45427384972572327,0.7819052934646606
393,100.0,53.55329895019531,0.5305331945419312,0.8320465087890625
394,100.0,53.6708869934082,0.5983973741531372,0.878966212272644
395,0.0,53.53535461425781,0.6559447050094604,0.9193018674850464
396,100.0,53.65238952636719,0.7141430974006653,0.9619940519332886
397,0.0,53.51758575439453,0.770665168762207,1.0042438507080078
398,100.0,53.63408660888672,0.8083021640777588,1.036010980606079
399,100.0,53.75,0.8454934358596802,1.0675410032272339
400,0.0,53.615962982177734,0.2262732833623886,0.6717878580093384
401,0.0,53.48258590698242,0.3477763533592224,0.7227084040641785
402,100.0,53.59801483154297,0.43337714672088623,0.7636487483978271
403,100.0,53.71287155151367,0.5116850137710571,0.8062719702720642
404,100.0,53.82716369628906,0.5722167491912842,0.844674825668335
405,0.0,53.694580078125,0.6328399777412415,0.8861523866653442
406,100.0,53.808353424072266,0.6832787990570068,0.9230780005455017
407,100.0,53.92156982421875,0.7327096462249756,0.9603829979896545
408,100.0,54.03423309326172,0.7826961874961853,0.9991558194160461
409,0.0,53.90243911743164,0.8308799266815186,1.036967396736145
410,0.0,53.77128982543945,0.2262740582227707,0.6671571731567383
411,0.0,53.640777587890625,0.31025174260139465,0.6973138451576233
412,100.0,53.753028869628906,0.4068770110607147,0.7432323694229126
413,0.0,53.62318801879883,0.48768848180770874,0.7885826826095581
414,100.0,53.73493957519531,0.555047333240509,0.8314557075500488
415,0.0,53.605770111083984,0.6119049787521362,0.8712132573127747
416,100.0,53.71702575683594,0.6534340977668762,0.8998529314994812
417,100.0,53.8277473449707,0.6948164105415344,0.9310499429702759
418,0.0,53.69928741455078,0.7362270355224609,0.9640405178070068
419,0.0,53.57143020629883,0.7782238125801086,0.9981729388237
420,100.0,53.68171310424805,0.22627297043800354,0.6621498465538025
421,0.0,53.55450439453125,0.3092726469039917,0.6953824162483215
422,100.0,53.664302825927734,0.3777557611465454,0.7282962799072266
423,100.0,53.77358627319336,0.43411770462989807,0.7593478560447693
424,100.0,53.88235092163086,0.5006799697875977,0.7978513836860657
425,100.0,53.9906120300293,0.5687071084976196,0.8408999443054199
426,0.0,53.864166259765625,0.6323621273040771,0.8834130167961121
427,0.0,53.73831558227539,0.6958106160163879,0.92847740650177
428,100.0,53.846153259277344,0.7533601522445679,0.9719865322113037
429,100.0,53.953487396240234,0.8078615665435791,1.0145533084869385
430,100.0,54.06032180786133,0.2262740433216095,0.6656055450439453
431,0.0,53.935184478759766,0.3334943354129791,0.7074180245399475
432,100.0,54.041568756103516,0.43250173330307007,0.7578094601631165
433,100.0,54.147464752197266,0.48707857728004456,0.790758490562439
434,0.0,54.022987365722656,0.5366052985191345,0.8218696117401123
435,100.0,54.12843704223633,0.5850688815116882,0.8559475541114807
436,100.0,54.23340606689453,0.6369619965553284,0.8936979174613953
437,100.0,54.33789825439453,0.6886932849884033,0.9325117468833923
438,100.0,54.441917419433594,0.7356818318367004,0.9692915081977844
439,0.0,54.318180084228516,0.7755270600318909,1.001853108406067
440,0.0,54.195011138916016,0.22627215087413788,0.6791609525680542
