Step,Instant_Acc,Avg_Acc,Prompt_Drift,Prompt_Magnitude
103,0.0,42.30769348144531,2.2974798679351807,2.363520622253418
104,100.0,42.85714340209961,2.303213357925415,2.369060754776001
105,0.0,42.45283126831055,2.3092150688171387,2.374835968017578
106,0.0,42.05607223510742,2.3152942657470703,2.3806698322296143
107,0.0,41.66666793823242,2.3211960792541504,2.386427879333496
108,100.0,42.20183181762695,2.326864242553711,2.392047643661499
109,0.0,41.818180084228516,2.3322505950927734,2.3973517417907715
110,0.0,41.44144058227539,2.337106704711914,2.402285099029541
111,100.0,41.96428680419922,2.3420932292938232,2.4072771072387695
112,0.0,41.592918395996094,2.346949338912964,2.411964178085327
113,100.0,42.105262756347656,2.3517158031463623,2.4166529178619385
114,100.0,42.60869216918945,2.3563055992126465,2.4211056232452393
115,0.0,42.24137878417969,2.361149787902832,2.4256603717803955
116,100.0,42.73504638671875,2.366370916366577,2.4305050373077393
117,100.0,43.220340728759766,2.371273994445801,2.4351887702941895
118,100.0,43.69748306274414,2.3761706352233887,2.4398272037506104
119,0.0,43.333335876464844,2.381486415863037,2.4448349475860596
120,0.0,42.97520446777344,2.386815309524536,2.449878215789795
121,0.0,42.622947692871094,2.3936126232147217,2.4560294151306152
122,0.0,42.27642059326172,2.400657892227173,2.4624783992767334
123,0.0,41.935482025146484,2.4082465171813965,2.4693973064422607
124,0.0,41.60000228881836,2.4162795543670654,2.476773977279663
125,0.0,41.26984405517578,2.4245805740356445,2.484407901763916
126,0.0,40.944881439208984,2.432875394821167,2.4920711517333984
127,0.0,40.625,2.4409470558166504,2.4995100498199463
128,100.0,41.085269927978516,2.448716878890991,2.506701707839966
129,0.0,40.769229888916016,2.456122636795044,2.5135796070098877
130,0.0,40.45801544189453,2.462801456451416,2.519892692565918
131,0.0,40.15151596069336,2.469038248062134,2.5259413719177246
132,0.0,39.84962463378906,2.475853443145752,2.532327890396118
133,0.0,39.55223846435547,2.4829375743865967,2.5390055179595947
134,100.0,40.0,2.490093231201172,2.5457725524902344
135,0.0,39.70588302612305,2.4971554279327393,2.55246901512146
136,0.0,39.41605758666992,2.5040369033813477,2.5590171813964844
137,0.0,39.130435943603516,2.510650873184204,2.5653223991394043
138,100.0,39.5683479309082,2.5169191360473633,2.5713002681732178
139,0.0,39.28571319580078,2.5228333473205566,2.576946496963501
140,0.0,39.0070915222168,2.5283772945404053,2.5822439193725586
141,0.0,38.73239517211914,2.5335066318511963,2.5871500968933105
142,0.0,38.4615364074707,2.5382578372955322,2.59169340133667
143,0.0,38.1944465637207,2.542623281478882,2.595869302749634
144,0.0,37.931034088134766,2.546717643737793,2.599698305130005
145,0.0,37.671234130859375,2.5506093502044678,2.6033413410186768
146,0.0,37.41496658325195,2.554291009902954,2.6067867279052734
147,0.0,37.16216278076172,2.557760000228882,2.610036611557007
148,100.0,37.583892822265625,2.5610060691833496,2.6130809783935547
149,0.0,37.333335876464844,2.5640265941619873,2.615917444229126
150,0.0,37.08609390258789,2.566824436187744,2.6185474395751953
151,0.0,36.842105865478516,2.5694057941436768,2.6209757328033447
152,0.0,36.6013069152832,2.5717790126800537,2.6232094764709473
153,0.0,36.3636360168457,2.573951244354248,2.625255584716797
154,0.0,36.129032135009766,2.575937271118164,2.6271262168884277
155,0.0,35.897438049316406,2.5777475833892822,2.6288318634033203
156,0.0,35.66878890991211,2.5793864727020264,2.630380868911743
157,0.0,35.44303894042969,2.5808510780334473,2.6317713260650635
158,0.0,35.220123291015625,2.582176685333252,2.6330292224884033
159,0.0,35.0,2.583371877670288,2.6341633796691895
160,0.0,34.78260803222656,2.5843451023101807,2.6351261138916016
161,0.0,34.567901611328125,2.5852131843566895,2.635986566543579
162,0.0,34.35582733154297,2.5858781337738037,2.636690378189087
163,0.0,34.146339416503906,2.5864500999450684,2.637307643890381
164,0.0,33.93939208984375,2.586963653564453,2.637861728668213
165,0.0,33.73493957519531,2.587423086166382,2.638356924057007
166,0.0,33.532936096191406,2.5878171920776367,2.6387863159179688
167,0.0,33.33333206176758,2.5881667137145996,2.639167070388794
168,0.0,33.1360969543457,2.588474750518799,2.639502763748169
169,0.0,32.94117736816406,2.588744640350342,2.6397972106933594
170,0.0,32.748538970947266,2.5889792442321777,2.6400535106658936
171,0.0,32.55813980102539,2.5891811847686768,2.6402745246887207
172,0.0,32.36994171142578,2.589353322982788,2.64046311378479
173,0.0,32.18390655517578,2.5894980430603027,2.640622615814209
174,0.0,32.0,2.5896174907684326,2.6407549381256104
175,0.0,31.81818199157715,2.5897140502929688,2.6408627033233643
176,0.0,31.638418197631836,2.589789867401123,2.6409478187561035
177,0.0,31.460674285888672,2.5898468494415283,2.64101243019104
178,0.0,31.284915924072266,2.589886426925659,2.6410584449768066
179,0.0,31.111112594604492,2.5899102687835693,2.641087770462036
180,0.0,30.939228057861328,2.5899198055267334,2.641101598739624
181,0.0,30.76923179626465,2.589916706085205,2.641101837158203
182,0.0,30.601091384887695,2.589901924133301,2.641089677810669
183,0.0,30.434783935546875,2.589876413345337,2.641066312789917
184,0.0,30.27027130126953,2.58984112739563,2.6410322189331055
185,0.0,30.107526779174805,2.589796781539917,2.640988826751709
186,0.0,29.94652557373047,2.589742660522461,2.6409354209899902
187,0.0,29.787233352661133,2.589681625366211,2.6408746242523193
188,0.0,29.629629135131836,2.589613914489746,2.6408066749572754
189,0.0,29.47368621826172,2.589540719985962,2.640732765197754
190,0.0,29.319372177124023,2.5894625186920166,2.640653371810913
191,0.0,29.166667938232422,2.5893795490264893,2.640568494796753
192,0.0,29.01554298400879,2.589292049407959,2.640479326248169
193,0.0,28.865978240966797,2.589200973510742,2.640385627746582
194,0.0,28.71794891357422,2.5891060829162598,2.6402885913848877
195,0.0,28.571428298950195,2.589008092880249,2.640187978744507
196,0.0,28.426395416259766,2.588907241821289,2.6400845050811768
197,0.0,28.282827377319336,2.5888044834136963,2.6399781703948975
198,0.0,28.140703201293945,2.5886991024017334,2.639869451522827
199,0.0,28.0,2.5885918140411377,2.639758348464966
200,0.0,27.86069679260254,2.58848237991333,2.6396453380584717
201,0.0,27.7227725982666,2.5883712768554688,2.639530658721924
202,0.0,27.586206436157227,2.588275671005249,2.63942813873291
203,0.0,27.45098114013672,2.588186740875244,2.639324426651001
204,0.0,27.317073822021484,2.588094472885132,2.63921856880188
205,0.0,27.184465408325195,2.587999105453491,2.639110565185547
206,0.0,27.05314064025879,2.5879008769989014,2.639000654220581
207,0.0,26.923078536987305,2.5878002643585205,2.6388888359069824
208,0.0,26.79425811767578,2.5876970291137695,2.63877534866333
209,0.0,26.666667938232422,2.5875983238220215,2.6386632919311523
210,100.0,27.014219284057617,2.587496757507324,2.6385490894317627
211,0.0,26.88679313659668,2.587392807006836,2.6384334564208984
212,0.0,26.760562896728516,2.5872864723205566,2.6383161544799805
213,0.0,26.635513305664062,2.5871784687042236,2.638197898864746
214,0.0,26.511627197265625,2.587068557739258,2.638078451156616
215,0.0,26.38888931274414,2.5869569778442383,2.6379575729370117
216,0.0,26.26728057861328,2.586843729019165,2.63783597946167
217,0.0,26.146787643432617,2.5867292881011963,2.6377131938934326
218,0.0,26.027395248413086,2.586613655090332,2.637589931488037
219,0.0,25.909090042114258,2.5864970684051514,2.637465715408325
220,0.0,25.79185676574707,2.586379289627075,2.637340784072876
221,0.0,25.675676345825195,2.5862605571746826,2.6372151374816895
222,0.0,25.56053924560547,2.5861408710479736,2.6370890140533447
223,0.0,25.446430206298828,2.5860209465026855,2.636962413787842
224,0.0,25.33333396911621,2.585900068283081,2.6368350982666016
225,0.0,25.22123908996582,2.5857787132263184,2.6367075443267822
226,0.0,25.110130310058594,2.5856568813323975,2.6365795135498047
227,0.0,25.0,2.5855343341827393,2.636451005935669
228,0.0,24.890830993652344,2.5854103565216064,2.6363205909729004
229,0.0,24.782608032226562,2.5852866172790527,2.636190414428711
230,100.0,25.108224868774414,2.58516263961792,2.6360599994659424
231,0.0,25.0,2.58503794670105,2.635929584503174
232,0.0,24.892704010009766,2.5849132537841797,2.6357991695404053
233,0.0,24.786325454711914,2.5847883224487305,2.6356685161590576
234,0.0,24.680850982666016,2.584663152694702,2.635538101196289
235,0.0,24.576271057128906,2.584537982940674,2.6354074478149414
236,0.0,24.472572326660156,2.5844123363494873,2.6352765560150146
237,0.0,24.369749069213867,2.584286689758301,2.635145902633667
238,0.0,24.26778221130371,2.584160804748535,2.6350150108337402
239,0.0,24.166667938232422,2.5840349197387695,2.6348841190338135
240,0.0,24.066390991210938,2.583908796310425,2.6347532272338867
241,0.0,23.966941833496094,2.58378267288208,2.634622097015381
242,0.0,23.86831283569336,2.5836563110351562,2.634491205215454
243,0.0,23.770490646362305,2.5835299491882324,2.6343600749969482
244,0.0,23.6734676361084,2.5834033489227295,2.6342289447784424
245,0.0,23.577234268188477,2.5832767486572266,2.6340978145599365
246,0.0,23.481782913208008,2.5831501483917236,2.6339662075042725
247,0.0,23.387096405029297,2.5830233097076416,2.6338343620300293
248,0.0,23.293170928955078,2.582897424697876,2.6337029933929443
249,0.0,23.200000762939453,2.5827715396881104,2.6335713863372803
250,0.0,23.10757064819336,2.5826454162597656,2.633439779281616
251,0.0,23.0158748626709,2.582519054412842,2.6333084106445312
252,0.0,22.924901962280273,2.582392930984497,2.633176803588867
253,0.0,22.834646224975586,2.582266330718994,2.6330454349517822
254,0.0,22.745100021362305,2.582139730453491,2.632913827896118
255,0.0,22.65625,2.5820131301879883,2.632782459259033
256,0.0,22.56809425354004,2.581886053085327,2.632650852203369
257,0.0,22.480619430541992,2.5817677974700928,2.6325249671936035
258,0.0,22.393821716308594,2.581648826599121,2.632399082183838
259,0.0,22.30769157409668,2.581529140472412,2.632272481918335
260,0.0,22.22222137451172,2.581408739089966,2.6321451663970947
261,0.0,22.137405395507812,2.5812876224517822,2.6320176124572754
262,0.0,22.053232192993164,2.5811657905578613,2.631889581680298
263,0.0,21.969697952270508,2.5810437202453613,2.631761312484741
264,0.0,21.88679313659668,2.580920934677124,2.6316328048706055
265,0.0,21.80451202392578,2.5807979106903076,2.6315040588378906
266,0.0,21.72284698486328,2.580674886703491,2.6313750743865967
267,0.0,21.64179039001465,2.5805516242980957,2.6312460899353027
268,0.0,21.561338424682617,2.580427885055542,2.6311168670654297
269,0.0,21.481481552124023,2.5803062915802,2.630988597869873
270,0.0,21.40221405029297,2.5801842212677,2.6308603286743164
271,0.0,21.323530197143555,2.580061674118042,2.6307315826416016
272,0.0,21.245420455932617,2.5799386501312256,2.6306025981903076
273,0.0,21.167882919311523,2.579815149307251,2.6304733753204346
274,0.0,21.090909957885742,2.5796914100646973,2.6303441524505615
275,0.0,21.014493942260742,2.5795674324035645,2.6302146911621094
276,0.0,20.938627243041992,2.5794429779052734,2.6300852298736572
277,0.0,20.863309860229492,2.579318046569824,2.629955291748047
278,0.0,20.788530349731445,2.579193353652954,2.6298253536224365
279,0.0,20.714284896850586,2.579068183898926,2.629695415496826
280,0.0,20.64056968688965,2.5789427757263184,2.6295652389526367
281,0.0,20.56737518310547,2.578817367553711,2.629434823989868
282,0.0,20.494699478149414,2.5786914825439453,2.6293044090270996
283,0.0,20.422534942626953,2.5785655975341797,2.629173994064331
284,0.0,20.35087776184082,2.578439474105835,2.6290431022644043
285,0.0,20.279720306396484,2.5783133506774902,2.6289126873016357
286,0.0,20.20905876159668,2.5781869888305664,2.628781795501709
287,0.0,20.13888931274414,2.5780606269836426,2.6286511421203613
288,0.0,20.069204330444336,2.5779342651367188,2.6285204887390137
289,0.0,20.0,2.577807903289795,2.628389596939087
290,100.0,20.274913787841797,2.5776779651641846,2.628251552581787
291,0.0,20.20547866821289,2.5775485038757324,2.6281144618988037
292,0.0,20.136518478393555,2.5774192810058594,2.6279783248901367
293,0.0,20.06802749633789,2.5772905349731445,2.627842664718628
294,0.0,20.0,2.577162027359009,2.6277074813842773
295,0.0,19.932432174682617,2.577033758163452,2.627572774887085
296,0.0,19.865320205688477,2.576906204223633,2.62743878364563
297,0.0,19.79865837097168,2.5767781734466553,2.6273043155670166
298,0.0,19.732440948486328,2.576650381088257,2.6271705627441406
299,0.0,19.666667938232422,2.5765228271484375,2.6270368099212646
300,0.0,19.601327896118164,2.576395034790039,2.626903533935547
301,0.0,19.53642463684082,2.576328754425049,2.6268138885498047
302,0.0,19.471948623657227,2.5762572288513184,2.6267213821411133
303,0.0,19.407894134521484,2.576181411743164,2.6266260147094727
304,0.0,19.344263076782227,2.576101064682007,2.626527786254883
305,0.0,19.28104591369629,2.576016902923584,2.626427173614502
306,0.0,19.21824073791504,2.5759291648864746,2.626323699951172
307,0.0,19.15584373474121,2.575838088989258,2.626218318939209
308,0.0,19.09385108947754,2.5757436752319336,2.626110315322876
309,0.0,19.032257080078125,2.575646162033081,2.6260006427764893
310,0.0,18.97106170654297,2.5755462646484375,2.6258888244628906
311,0.0,18.91025733947754,2.5754482746124268,2.6257777214050293
312,0.0,18.84984016418457,2.575349807739258,2.6256656646728516
313,0.0,18.78980827331543,2.5752487182617188,2.625552177429199
314,0.0,18.730159759521484,2.5751452445983887,2.625436782836914
315,0.0,18.670886993408203,2.5750396251678467,2.6253201961517334
316,0.0,18.611988067626953,2.5749359130859375,2.62520432472229
317,0.0,18.55345916748047,2.5748448371887207,2.625094175338745
318,0.0,18.495296478271484,2.5747509002685547,2.6249828338623047
319,0.0,18.4375,2.5746586322784424,2.6248703002929688
320,0.0,18.380062103271484,2.574568271636963,2.624760389328003
321,0.0,18.322980880737305,2.574474573135376,2.6246490478515625
322,0.0,18.266252517700195,2.574378252029419,2.6245360374450684
323,0.0,18.209877014160156,2.574279308319092,2.6244215965270996
324,0.0,18.153846740722656,2.5741777420043945,2.6243059635162354
325,0.0,18.098159790039062,2.5740737915039062,2.6241888999938965
326,0.0,18.042814254760742,2.5739681720733643,2.624070405960083
327,0.0,17.987804412841797,2.5738604068756104,2.623950958251953
328,0.0,17.933130264282227,2.5737507343292236,2.6238303184509277
329,0.0,17.878787994384766,2.5736398696899414,2.623708963394165
330,0.0,17.82477378845215,2.5735273361206055,2.623586893081665
331,0.0,17.77108383178711,2.573413610458374,2.6234636306762695
332,0.0,17.71771812438965,2.573298692703247,2.623339891433716
333,0.0,17.664670944213867,2.5731825828552246,2.623215436935425
334,0.0,17.611940383911133,2.573065757751465,2.6230900287628174
335,0.0,17.559524536132812,2.5729479789733887,2.62296462059021
336,0.0,17.507417678833008,2.572829246520996,2.622838258743286
337,0.0,17.45562171936035,2.572709798812866,2.622711658477783
338,0.0,17.404129028320312,2.572589635848999,2.622584581375122
339,0.0,17.352941513061523,2.5724687576293945,2.6224570274353027
340,0.0,17.302053451538086,2.5723471641540527,2.6223292350769043
341,0.0,17.251462936401367,2.5722286701202393,2.622204065322876
342,0.0,17.2011661529541,2.5721096992492676,2.6220788955688477
343,0.0,17.15116310119629,2.571990489959717,2.6219534873962402
344,0.0,17.101449966430664,2.5718705654144287,2.6218276023864746
345,0.0,17.05202293395996,2.5717504024505615,2.621701717376709
346,0.0,17.00288200378418,2.571629762649536,2.621575355529785
347,0.0,16.954023361206055,2.5715086460113525,2.6214487552642822
348,0.0,16.905445098876953,2.571387529373169,2.6213221549987793
349,0.0,16.85714340209961,2.571265697479248,2.621195077896118
350,0.0,16.80911636352539,2.571143388748169,2.621067762374878
351,0.0,16.761363983154297,2.5710208415985107,2.6209399700164795
352,0.0,16.71388053894043,2.5708978176116943,2.620811939239502
353,0.0,16.66666603088379,2.570774793624878,2.6206836700439453
354,0.0,16.619718551635742,2.570651054382324,2.6205554008483887
355,0.0,16.573034286499023,2.5706610679626465,2.6205127239227295
356,0.0,16.526611328125,2.5706627368927,2.6204662322998047
357,0.0,16.480445861816406,2.570655584335327,2.6204159259796143
358,0.0,16.434539794921875,2.5706400871276855,2.6203606128692627
359,0.0,16.38888931274414,2.5706164836883545,2.620300531387329
360,0.0,16.343490600585938,2.570584774017334,2.6202356815338135
361,0.0,16.298343658447266,2.5705454349517822,2.620166301727295
362,0.0,16.25344467163086,2.5704991817474365,2.6200919151306152
363,100.0,16.483516693115234,2.5704452991485596,2.6200127601623535
364,0.0,16.438356399536133,2.570385217666626,2.619929552078247
365,0.0,16.393442153930664,2.570319175720215,2.619842290878296
366,0.0,16.348773956298828,2.5702478885650635,2.619751453399658
367,100.0,16.576087951660156,2.570171594619751,2.619656801223755
368,100.0,16.802167892456055,2.5700745582580566,2.619549036026001
369,0.0,16.756757736206055,2.5699751377105713,2.619439125061035
370,0.0,16.711589813232422,2.569873094558716,2.6193275451660156
371,0.0,16.66666603088379,2.5697691440582275,2.6192140579223633
372,0.0,16.621984481811523,2.5696628093719482,2.6190993785858154
373,0.0,16.57754135131836,2.569554567337036,2.618983030319214
374,0.0,16.53333282470703,2.5694446563720703,2.6188652515411377
375,0.0,16.489360809326172,2.56933331489563,2.618746519088745
376,0.0,16.44562339782715,2.5692203044891357,2.618626356124878
377,0.0,16.402116775512695,2.569106101989746,2.6185052394866943
378,0.0,16.35883903503418,2.568990707397461,2.6183834075927734
379,0.0,16.3157901763916,2.5688743591308594,2.6182608604431152
380,0.0,16.272966384887695,2.5687568187713623,2.6181373596191406
381,0.0,16.230365753173828,2.5686302185058594,2.6180076599121094
382,0.0,16.187990188598633,2.5685033798217773,2.617877960205078
383,0.0,16.14583396911621,2.5683767795562744,2.617748260498047
384,0.0,16.10389518737793,2.5682504177093506,2.6176185607910156
385,0.0,16.062175750732422,2.5681240558624268,2.6174888610839844
386,0.0,16.020671844482422,2.567998170852661,2.6173593997955322
387,0.0,15.97938060760498,2.5678722858428955,2.617229700088501
388,0.0,15.938302993774414,2.567746639251709,2.6171000003814697
389,0.0,15.897436141967773,2.5676207542419434,2.6169703006744385
390,0.0,15.85677719116211,2.567488670349121,2.616835832595825
391,0.0,15.816326141357422,2.567357063293457,2.61670184135437
392,0.0,15.776081085205078,2.5672264099121094,2.616568088531494
393,0.0,15.736040115356445,2.567096471786499,2.6164348125457764
394,0.0,15.696202278137207,2.5669667720794678,2.616302013397217
395,0.0,15.65656566619873,2.5668373107910156,2.6161694526672363
396,0.0,15.617127418518066,2.5667083263397217,2.616037130355835
397,0.0,15.577889442443848,2.566579580307007,2.6159048080444336
398,0.0,15.538846969604492,2.566451072692871,2.6157729625701904
399,0.0,15.5,2.5663228034973145,2.6156411170959473
400,0.0,15.461347579956055,2.566194772720337,2.615509510040283
401,0.0,15.422884941101074,2.5660669803619385,2.615377902984619
402,0.0,15.384614944458008,2.56593918800354,2.615246534347534
403,0.0,15.346534729003906,2.5658113956451416,2.615115165710449
404,0.0,15.308642387390137,2.5656838417053223,2.6149837970733643
405,0.0,15.270936012268066,2.565556526184082,2.6148526668548584
406,0.0,15.233414649963379,2.565429210662842,2.6147215366363525
407,0.0,15.19607925415039,2.5653021335601807,2.6145904064178467
408,0.0,15.15892505645752,2.5651750564575195,2.61445951461792
409,0.0,15.12195110321045,2.5650479793548584,2.614328622817993
410,0.0,15.085158348083496,2.5649209022521973,2.6141977310180664
411,0.0,15.048543930053711,2.564793825149536,2.6140666007995605
412,0.0,15.012106895446777,2.564667224884033,2.613935947418213
413,0.0,14.975845336914062,2.564540147781372,2.613805055618286
414,0.0,14.939759254455566,2.56441330909729,2.6136741638183594
415,0.0,14.903846740722656,2.5642855167388916,2.613542318344116
416,0.0,14.8681058883667,2.564157485961914,2.613410711288452
417,0.0,14.832535743713379,2.5640296936035156,2.613279104232788
418,0.0,14.797136306762695,2.5639021396636963,2.613147735595703
419,0.0,14.761905670166016,2.563774824142456,2.613016366958618
420,0.0,14.726841926574707,2.5636470317840576,2.612884998321533
421,0.0,14.691944122314453,2.5635201930999756,2.6127541065216064
422,0.0,14.657210350036621,2.5633931159973145,2.6126232147216797
423,0.0,14.622641563415527,2.5632660388946533,2.612492084503174
424,0.0,14.588234901428223,2.563138961791992,2.612361192703247
425,0.0,14.553990364074707,2.56301212310791,2.6122303009033203
426,0.0,14.519906044006348,2.5628855228424072,2.6120996475219727
427,0.0,14.485980987548828,2.5627589225769043,2.611968994140625
428,0.0,14.452215194702148,2.5626325607299805,2.6118383407592773
429,0.0,14.418604850769043,2.5625059604644775,2.6117076873779297
430,0.0,14.385149955749512,2.5623795986175537,2.611577033996582
431,0.0,14.351852416992188,2.562252998352051,2.6114463806152344
432,0.0,14.318706512451172,2.562126398086548,2.611315965652466
433,0.0,14.285714149475098,2.562000036239624,2.611185312271118
434,0.0,14.252873420715332,2.5618736743927,2.6110546588897705
435,0.0,14.220182418823242,2.5617470741271973,2.610924243927002
436,0.0,14.187642097473145,2.5616204738616943,2.6107935905456543
437,0.0,14.155250549316406,2.5614938735961914,2.6106629371643066
438,0.0,14.123007774353027,2.5613675117492676,2.610532283782959
439,0.0,14.090909004211426,2.5612409114837646,2.6104018688201904
440,0.0,14.05895709991455,2.5611143112182617,2.610271453857422
441,0.0,14.02715015411377,2.560987949371338,2.6101410388946533
442,0.0,13.995485305786133,2.560861349105835,2.6100103855133057
443,0.0,13.963964462280273,2.560734748840332,2.609879970550537
444,0.0,13.932584762573242,2.560654401779175,2.609773874282837
445,0.0,13.901346206665039,2.560570240020752,2.609666109085083
446,0.0,13.870245933532715,2.5604827404022217,2.6095566749572754
447,0.0,13.839286804199219,2.560391664505005,2.609445810317993
448,0.0,13.808464050292969,2.5602974891662598,2.609333038330078
